,dataname,description,lines,samples,startlat,startlon,latspace,lonspace,wavelength,gpslatitude,terrainheight,peglat,peglon,peghead,radardirection,time1,time2,phasesign,version,url,unw,geom
746,housto_32915_17087-005_17089-001_0002d_s01_L090HH_01,"Houston, TX",25766,19339,30.475104480000002,-96.0004572,-5.556e-05,5.556e-05,23.8403545,12494.5783,7.51920061,29.830911865,-95.315331074,-30.904144404,Left,31-Aug-2017 19:15:38 UTC,2-Sep-2017 16:20:40 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=housto_32915_17087-005_17089-001_0002d_s01_L090_01,1,"POLYGON ((-95.99832802 30.34100266, -95.80361037 30.44692621, -94.92775021 29.17601596, -95.12243388 29.07055527, -95.99832802 30.34100266))"
747,SanAnd_05518_10077-002_11072-000_0376d_s01_L090HH_01,"Northern San Andreas Fault, CA",17092,26887,39.35720388,-123.30175224000001,-5.556e-05,5.556e-05,23.8403545,12496.1047,242.713314,38.7561931,-122.465118,55.4767505,Left,28-Oct-2010 19:05:14 UTC,8-Nov-2011 20:04:38 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_10077-002_11072-000_0376d_s01_L090_01,1,"POLYGON ((-121.95549776 39.3244179, -121.8072546 39.16054961, -123.15013361 38.43704029, -123.30099246 38.60018393, -121.95549776 39.3244179))"
748,SanAnd_26510_11028-010_11073-012_0176d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5422,10087,33.159597000000005,-117.23948952,-5.556e-05,5.556e-05,23.8403545,12495.1644,340.451099,33.1417588,-117.001453,-95.1826653,Left,18-May-2011 19:09:50 UTC,10-Nov-2011 20:36:12 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26510_11028-010_11073-012_0176d_s01_L090_01,1,"POLYGON ((-117.23361651 33.08956374, -116.69598593 33.11216086, -116.68123063 32.92800686, -117.2189831 32.89052322, -117.23361651 33.08956374))"
749,SanAnd_08527_11068-004_12136-016_0396d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",7987,55564,34.61654688,-119.37177120000001,-5.556e-05,5.556e-05,23.8403545,12495.9519,898.893007,34.2553394,-117.85218,85.9187744,Left,28-Oct-2011 04:31:31 UTC,27-Nov-2012 06:49:29 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08527_11068-004_12136-016_0396d_s01_L090_01,1,"POLYGON ((-119.37187431 34.40239971, -116.29948868 34.58665342, -116.28565562 34.39823548, -119.35020815 34.20153313, -119.37187431 34.40239971))"
750,gulfco_09010_12053-006_13133-000_0386d_s01_L090HH_01,"Gulf Coast, LA",4675,25582,30.11257548,-90.84832284000001,-5.556e-05,5.556e-05,23.8403545,12495.2843,-23.2337975,29.840204,-90.1364034,90.0428306,Left,2-Jul-2012 17:46:05 UTC,23-Jul-2013 19:47:35 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_09010_12053-006_13133-000_0386d_s01_L090_01,1,"POLYGON ((-90.84869352 30.08381319, -89.42745115 30.08288366, -89.42925559 29.88214296, -90.847651 29.88325783, -90.84869352 30.08381319))"
751,SanAnd_26502_14081-001_14145-015_0120d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5528,10059,32.82118104,-117.20231988,-5.556e-05,5.556e-05,23.8403545,12494.8013,269.48462,32.8004501,-116.965665,-95.1809087,Left,11-Jun-2014 17:00:10 UTC,9-Oct-2014 22:56:22 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26502_14081-001_14145-015_0120d_s01_L090_01,1,"POLYGON ((-117.20387107 32.75127506, -116.66454098 32.77423473, -116.64219474 32.58575691, -117.17840373 32.54705927, -117.20387107 32.75127506))"
752,peeler_31619_19084-021_20005-006_0054d_s01_L090HH_01,"Peeler Peak, CO",7149,7821,39.17485596,-107.15384940000001,-5.556e-05,5.556e-05,23.8403545,12494.6768,3528.9073,39.083024638,-106.84406113,-43.946878146,Left,20-Dec-2019 20:59:54 UTC,12-Feb-2020 16:40:19 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=peeler_31619_19084-021_20005-006_0054d_s01_L090_01,0,"POLYGON ((-107.15121245 39.01510022, -106.99457244 39.13518328, -106.73239165 38.92884966, -106.8903652 38.80832587, -107.15121245 39.01510022))"
753,SanAnd_26502_11028-001_12023-011_0350d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5527,10060,32.82112548,-117.20181984000001,-5.556e-05,5.556e-05,23.8403545,12494.1579,269.839931,32.8004777,-116.965288,-95.1800683,Left,18-May-2011 17:10:25 UTC,2-May-2012 02:13:30 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26502_11028-001_12023-011_0350d_s01_L090_01,1,"POLYGON ((-117.19924758 32.75140573, -116.66191015 32.77439661, -116.64349175 32.58562656, -117.17950148 32.54694721, -117.19924758 32.75140573))"
754,SanAnd_23517_11049-001_12018-001_0281d_s01_L090HH_01,"Northern San Andreas Fault, CA",17737,27434,39.31958976,-123.18396504,-5.556e-05,5.556e-05,23.8403545,12495.0551,246.921064,38.9351225,-122.555641,-125.469673,Left,13-Jul-2011 17:44:33 UTC,19-Apr-2012 17:11:43 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23517_11049-001_12018-001_0281d_s01_L090_01,1,"POLYGON ((-121.80728397 39.29187799, -121.66357893 39.12626271, -123.0344874 38.36451505, -123.17571035 38.52269866, -121.80728397 39.29187799))"
755,gulfco_32017_11044-004_12052-011_0368d_s01_L090HH_01,"Gulf Coast, LA",28764,27877,30.261531840000004,-90.57902352,-5.556e-05,5.556e-05,23.8403545,12494.7714,-24.8201864,29.5614689,-89.6775396,-40.3360915,Left,29-Jun-2011 23:48:53 UTC,1-Jul-2012 23:08:09 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_32017_11044-004_12052-011_0368d_s01_L090_01,1,"POLYGON ((-90.57759351 30.10145181, -90.4034601 30.23345964, -89.03160158999999 28.82151911, -89.20504256 28.69133693, -90.57759351 30.10145181))"
756,irnton_01406_21008-002_21010-003_0007d_s01_L090HH_01,"Ironton, CO",6956,6019,38.071767720000004,-107.90624292000001,-5.556e-05,5.556e-05,23.8403545,12494.8827,3415.23908,37.872896953,-107.57480658,13.996049566,Left,28-Jan-2021 01:29:39 UTC,4-Feb-2021 00:22:46 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=irnton_01406_21008-002_21010-003_0007d_s01_L090_01,1,"POLYGON ((-107.81581868 38.03511695, -107.59459985 38.006391, -107.65965315 37.7286091, -107.90497639 37.75209644, -107.81581868 38.03511695))"
757,grmesa_26006_17016-001_17026-001_0014d_s01_L090HH_01,"Grand Mesa, CO",6353,13937,39.2050806,-108.479511,-5.556e-05,5.556e-05,23.8403545,12494.6196,2441.78032,39.151019081,-108.14599799,-99.879671665,Left,22-Feb-2017 17:56:43 UTC,8-Mar-2017 18:27:49 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_26006_17016-001_17026-001_0014d_s01_L090_01,1,"POLYGON ((-108.47885376 39.07695603, -107.74131653 39.14264473, -107.70448556 38.98026211, -108.43544162 38.8867308, -108.47885376 39.07695603))"
758,rockmt_14107_21004-001_21007-001_0007d_s01_L090HH_01,"Rocky Mountains NP, CO",8506,9243,40.78148448,-106.14565764000001,-5.556e-05,5.556e-05,23.8403545,12494.896,3009.81733,40.442517231,-105.99710679,140.93326234,Left,20-Jan-2021 19:23:11 UTC,27-Jan-2021 18:55:06 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=rockmt_14107_21004-001_21007-001_0007d_s01_L090_01,1,"POLYGON ((-106.15027507 40.63215106, -105.94076597 40.74962702, -105.63239012 40.46005819, -105.83099991 40.34694336, -106.15027507 40.63215106))"
759,SanAnd_26528_10029-008_10074-006_0189d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",10346,62735,34.733889600000005,-119.67462876,-5.556e-05,5.556e-05,23.8403545,12495.1671,713.884617,34.5889684,-118.043615,-96.0577104,Left,15-Apr-2010 21:40:52 UTC,21-Oct-2010 20:37:39 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26528_10029-008_10074-006_0189d_s01_L090_01,1,"POLYGON ((-116.20980912 34.68597822, -116.1895643 34.4934119, -119.64383684 34.19717637, -119.67333498 34.40416721, -116.20980912 34.68597822))"
760,grmesa_26006_17002-001_17043-005_0053d_s01_L090HH_01,"Grand Mesa, CO",6610,15812,39.209414280000004,-108.55140564000001,-5.556e-05,5.556e-05,23.8403545,12495.0624,2423.71507,39.151247411,-108.14433777,-99.880229957,Left,6-Feb-2017 17:57:57 UTC,31-Mar-2017 20:10:08 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_26006_17002-001_17043-005_0053d_s01_L090_01,1,"POLYGON ((-108.55355692 39.06690146, -107.70953767 39.14807707, -107.67093436 38.98507151, -108.50544493 38.87541913, -108.55355692 39.06690146))"
761,oldcrB_24401_17068-021_17096-007_0085d_s01_L090HH_01,Old Crow Airport,17319,37331,67.71236100000002,-143.61567494,-5.556e-05,0.00011111,23.8403545,12494.9347,327.967285,67.358100457,-141.75241446,-115.49023925,Left,20-Jun-2017 23:38:23 UTC,13-Sep-2017 03:04:09 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=oldcrB_24401_17068-021_17096-007_0085d_s01_L090_01,1,"POLYGON ((-139.67676216 67.67688409, -139.46942285 67.49404177, -143.37513106 66.78009962, -143.6128777 66.96403586, -139.67676216 67.67688409))"
762,SanAnd_26530_09010-003_09082-002_0231d_s02_L090HH_01,"San Andreas Fault, CA",7496,31650,34.76044728,-119.59528908,-5.556e-05,5.556e-05,23.8403545,12495.402,1143.3372,34.757605,-118.08232,-96.0765971,Left,16-Oct-2009 16:32:06 UTC,27-Feb-2009 00:43:04 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26530_09010-003_09082-002_0231d_s02_L090_01,1,"POLYGON ((-119.59455938 34.5668253, -117.86149833 34.72919268, -117.8363798 34.53501667, -119.56622005 34.3773459, -119.59455938 34.5668253))"
763,gulfco_32013_15056-001_15058-002_0003d_s01_L090HH_01,"Gulf Coast, LA",21458,20756,30.11874264,-91.61549532000001,-5.556e-05,5.556e-05,23.8403545,12495.6005,-23.0290679,29.5923814,-90.8865407,-40.2714,Left,6-May-2015 03:20:49 UTC,9-May-2015 15:28:55 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_32013_15056-001_15058-002_0003d_s01_L090_01,1,"POLYGON ((-91.61293885000001 29.95794945, -91.44074464000001 30.09165395, -90.46466347 29.08587145, -90.63644958 28.95341408, -91.61293885000001 29.95794945))"
764,SanAnd_05518_10077-002_16034-023_1975d_s01_L090HH_01,"San Andreas Fault - North, CA",18769,29983,39.39276228,-123.40648284000001,-5.556e-05,5.556e-05,23.8403545,12495.931,218.923947,38.7565702,-122.464419,55.4774039,Left,28-Oct-2010 19:05:38 UTC,25-Mar-2016 21:01:05 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_10077-002_16034-023_1975d_s01_L090_01,1,"POLYGON ((-121.88973662 39.35908207, -121.73738938 39.19732113, -123.25211335 38.38071498, -123.40641327 38.5408242, -121.88973662 39.35908207))"
765,SanAnd_23019_09007-015_09089-002_0266d_s01_L090HH_01,"Central San Andreas Fault, CA",14941,19177,36.80888892,-121.7339046,-5.556e-05,5.556e-05,23.8403545,12495.6058,497.710594,36.4982132,-121.322284,-130.274486,Left,20-Feb-2009 23:40:14 UTC,13-Nov-2009 23:30:21 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23019_09007-015_09089-002_0266d_s01_L090_01,1,"POLYGON ((-120.82814705 36.77687568, -120.67366605 36.62075445, -121.56963851 36.01078258, -121.72881898 36.17140146, -120.82814705 36.77687568))"
766,SanAnd_05518_14157-004_16034-023_0520d_s01_L090HH_01,"San Andreas Fault - North, CA",17505,27658,39.37170504,-123.31714236,-5.556e-05,5.556e-05,23.8403545,12495.5451,239.373561,38.7568459,-122.46391,55.4776631,Left,22-Oct-2014 20:16:51 UTC,25-Mar-2016 21:00:46 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_14157-004_16034-023_0520d_s01_L090_01,1,"POLYGON ((-121.93226343 39.33659999, -121.77278205 39.17843408, -123.15825581 38.43186733, -123.32075795 38.58924133, -121.93226343 39.33659999))"
767,SanAnd_26518_10074-004_11078-000_0411d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8727,46321,33.93288108,-118.06605564,-5.556e-05,5.556e-05,23.8403545,12494.9819,568.586347,33.8326485,-116.81975,-95.7280913,Left,21-Oct-2010 19:27:24 UTC,6-Dec-2011 16:59:28 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26518_10074-004_11078-000_0411d_s01_L090_01,1,"POLYGON ((-115.51277175 33.88733548, -115.49264038 33.69465648, -118.03770059 33.48415439, -118.06440022 33.69134923, -115.51277175 33.88733548))"
768,brazos_14937_17088-003_17089-000_0001d_s01_L090HH_01,"Brazos River, TX",13698,11082,30.279477720000003,-96.26814528,-5.556e-05,5.556e-05,23.8403545,12495.1573,18.9924136,29.808468025,-96.091170385,148.78792471,Left,1-Sep-2017 16:24:41 UTC,2-Sep-2017 15:50:02 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=brazos_14937_17088-003_17089-000_0001d_s01_L090_01,1,"POLYGON ((-96.26523742000001 30.14724956, -96.07067514000001 30.25247825, -95.65460048 29.6514337, -95.8495528 29.54621744, -96.26523742000001 30.14724956))"
769,Cochis_34502_12112-005_15059-004_0930d_s01_L090HH_01,"Cochise County, AZ",15575,8610,32.76239856,-110.01291144000001,-5.556e-05,5.556e-05,23.8403545,12494.8643,1513.74288,32.3834888,-109.624429,-15.4537902,Left,23-Oct-2012 16:16:22 UTC,11-May-2015 17:40:22 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_34502_12112-005_15059-004_0930d_s01_L090_01,1,"POLYGON ((-110.00933937 32.67427657, -109.78012622 32.74704525, -109.54317846 31.98626557, -109.76055041 31.91982919, -110.00933937 32.67427657))"
770,Salton_08516_13083-005_13143-004_0091d_s01_L090HH_01,"Salton Trough, Mexico",7071,29959,32.471208600000004,-116.12712276,-5.556e-05,5.556e-05,23.8403545,12495.655,300.089829,32.1458673,-115.245642,84.7954794,Left,3-May-2013 00:19:25 UTC,2-Aug-2013 08:23:39 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Salton_08516_13083-005_13143-004_0091d_s01_L090_01,1,"POLYGON ((-116.126509 32.31454034, -114.48233794 32.4369208, -114.46617499 32.23669177, -116.10662143 32.13813095, -116.126509 32.31454034))"
771,SanAnd_08515_16091-001_17104-002_0345d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",7075,37362,33.68163876,-117.36155484000001,-5.556e-05,5.556e-05,23.8403545,12495.4897,564.900269,33.344993371,-116.27731516,85.79483854,Left,18-Oct-2016 18:46:20 UTC,28-Sep-2017 18:34:29 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08515_16091-001_17104-002_0345d_s01_L090_01,1,"POLYGON ((-117.36313902 33.52175324, -115.30328473 33.64821034, -115.28601004 33.45943595, -117.33976841 33.32129743, -117.36313902 33.52175324))"
772,ChiVol_34600_13046-008_14048-009_0395d_s01_L090HH_01,"Copahue Volcano, Chile",11280,7503,-37.49766624,-71.31409356,-5.556e-05,5.556e-05,23.8403545,12495.1395,1838.90702,-37.7629297,-70.9490065,-13.9382303,Left,25-Mar-2013 16:56:47 UTC,24-Apr-2014 17:01:36 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiVol_34600_13046-008_14048-009_0395d_s01_L090_01,1,"POLYGON ((-71.30927498 -37.57824552, -71.07464813 -37.52289669, -70.92075207000001 -38.04701454, -71.14915560999999 -38.10006042, -71.30927498 -37.57824552))"
773,lumber_31509_18065-009_18066-006_0001d_s01_L090HH_01,"Lumberton, NC",15130,17038,34.8994584,-79.31062212,-5.556e-05,5.556e-05,23.8403545,12503.2933,1.21491961,34.644832615,-78.788332901,-44.907059536,Left,18-Sep-2018 18:09:20 UTC,19-Sep-2018 20:43:14 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=lumber_31509_18065-009_18066-006_0001d_s01_L090_01,0,"POLYGON ((-79.3095239 34.72833643, -79.13831805 34.86957063, -78.36421699 34.22801126, -78.53618502 34.08725986, -79.3095239 34.72833643))"
774,ChiVol_02300_13048-010_15029-013_0731d_s01_L090HH_01,"Cerro Azul Volcano, Chile",15460,10986,-35.03846952,-70.9503978,-5.556e-05,5.556e-05,23.8403545,12494.8913,2437.53674,-35.490550466,-70.484886615,22.900892877,Left,27-Mar-2013 16:23:25 UTC,28-Mar-2015 20:24:26 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiVol_02300_13048-010_15029-013_0731d_s01_L090_01,1,"POLYGON ((-70.57343034 -35.0686004, -70.38409925000001 -35.13211172, -70.74913744 -35.8562244, -70.94031362 -35.7914287, -70.57343034 -35.0686004))"
775,gulfco_14032_15057-004_15057-010_0000d_s01_L090HH_01,"Gulf Coast, LA",9633,9221,29.721877560000003,-91.7012244,-5.556e-05,5.556e-05,23.8403545,12498.7181,-25.9935294,29.3497424,-91.5601964,139.953069,Left,8-May-2015 12:19:14 UTC,8-May-2015 13:44:53 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14032_15057-004_15057-010_0000d_s01_L090_01,1,"POLYGON ((-91.70153505 29.56533184, -91.52418743 29.69317333, -91.18953845999999 29.34369595, -91.36669510999999 29.21629027, -91.70153505 29.56533184))"
776,sabine_01200_17088-017_17089-014_0001d_s01_L090HH_01,"Sabine River, TX",28590,10643,31.2124968,-93.99829704000001,-5.556e-05,5.556e-05,23.8403545,12494.1936,-1.35003668,30.408355164,-93.53651188,11.959647307,Left,1-Sep-2017 19:54:23 UTC,2-Sep-2017 19:23:08 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=sabine_01200_17088-017_17089-014_0001d_s01_L090_01,1,"POLYGON ((-93.63758736 31.18183707, -93.40942099999999 31.14593306, -93.77081834000001 29.65497927, -93.99731728 29.69051629, -93.63758736 31.18183707))"
777,Cochis_14605_12112-006_14149-002_0722d_s01_L090HH_01,"Cochise County, AZ",14769,12982,32.617609200000004,-109.74477888000001,-5.556e-05,5.556e-05,23.8403545,12495.6028,1536.22622,32.1254636,-109.50191,145.643124,Left,23-Oct-2012 16:31:20 UTC,15-Oct-2014 18:16:02 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_14605_12112-006_14149-002_0722d_s01_L090_01,1,"POLYGON ((-109.74050552 32.48328052, -109.54339932 32.58661941, -109.02274135 31.93826613, -109.20229419 31.84075124, -109.74050552 32.48328052))"
778,Haywrd_05502_09007-002_10080-003_0628d_s01_L090HH_01,"Hayward Fault, CA",13834,20305,37.922311320000006,-122.40045792000001,-5.556e-05,5.556e-05,23.8403545,12496.4174,253.582166,37.4283874,-121.728557,55.3041299,Left,20-Feb-2009 19:29:52 UTC,10-Nov-2010 18:31:08 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Haywrd_05502_09007-002_10080-003_0628d_s01_L090_01,1,"POLYGON ((-121.42494502 37.88853949, -121.26326905 37.72621191, -122.24987139 37.19352824, -122.40319759 37.34804176, -121.42494502 37.88853949))"
779,SanAnd_08527_10072-007_11068-004_0379d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",7985,55533,34.61654688,-119.36977104,-5.556e-05,5.556e-05,23.8403545,12496.0743,899.20261,34.2553403,-117.852215,85.9187854,Left,14-Oct-2010 02:49:31 UTC,28-Oct-2011 04:31:31 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08527_10072-007_11068-004_0379d_s01_L090_01,1,"POLYGON ((-119.36972386 34.40251091, -116.29902696 34.58667708, -116.28553028 34.39823876, -119.34848777 34.20165803, -119.36972386 34.40251091))"
780,alamos_35915_20008-000_20013-000_0007d_s01_L090HH_01,"Los Alamos, NM",6315,4631,36.06499608,-106.56535788000001,-5.556e-05,5.556e-05,23.8403545,12494.7061,2521.90276,35.917994952,-106.27028079,-1.0021860256,Left,19-Feb-2020 16:12:42 UTC,26-Feb-2020 16:29:58 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=alamos_35915_20008-000_20013-000_0007d_s01_L090_01,1,"POLYGON ((-106.56254541 36.02454445, -106.33324373 36.04360921, -106.30749763 35.75907871, -106.55381725 35.73394238, -106.56254541 36.02454445))"
781,SanAnd_23511_14128-002_15152-004_0412d_s01_L090HH_01,"San Andreas Fault - North, CA",11697,16569,38.73609864,-122.51468928000001,-5.556e-05,5.556e-05,23.8403545,12495.173,102.878007,38.520497754,-122.17881477,-125.27138298,Left,29-Aug-2014 17:48:46 UTC,15-Oct-2015 18:05:30 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23511_14128-002_15152-004_0412d_s01_L090_01,1,"POLYGON ((-121.74140374 38.7078394, -121.5951178 38.5435565, -122.36632532 38.1158611, -122.51284068 38.27843734, -121.74140374 38.7078394))"
782,gulfco_14014_10009-002_11038-009_0514d_s01_L090HH_01,"Gulf Coast, LA",22735,21615,30.153467640000002,-91.82228964000001,-5.556e-05,5.556e-05,23.8403545,12496.7222,-21.7536301,29.4173833,-91.3340924,140.272343,Left,25-Jan-2010 21:05:32 UTC,23-Jun-2011 17:47:30 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=gulfco_14014_10009-002_11038-009_0514d_s01_L090_01,0,"POLYGON ((-91.82607851 30.00065105, -91.64166215 30.12219559, -90.61968919 29.04347119, -90.80348599 28.92324414, -91.82607851 30.00065105))"
783,SanAnd_26510_09074-009_10027-010_0203d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5421,10094,33.159652560000005,-117.2391006,-5.556e-05,5.556e-05,23.8403545,12495.3747,341.410169,33.1417402,-117.001737,-95.1834775,Left,21-Sep-2009 21:53:15 UTC,12-Apr-2010 23:35:25 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26510_09074-009_10027-010_0203d_s01_L090_01,1,"POLYGON ((-117.23466734 33.08950661, -116.69595488 33.11214493, -116.6794011 32.92820604, -117.21781834 32.8906628, -117.23466734 33.08950661))"
784,inigok_04603_17069-004_17098-002_0087d_s01_L090HH_01,Inigok North Slope,16507,23077,70.6045368,-154.15556954,-5.556e-05,0.00011111,23.8403545,12495.4464,42.2549271,70.148485333,-152.28177651,46.051864616,Left,21-Jun-2017 19:42:46 UTC,16-Sep-2017 19:34:25 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=inigok_04603_17069-004_17098-002_0087d_s01_L090_01,1,"POLYGON ((-152.00734586 70.57462226, -151.59035636 70.43268057, -153.74262762 69.71801935000001, -154.15732354 69.85420793, -152.00734586 70.57462226))"
785,lowman_23205_20011-003_20016-004_0019d_s01_L090HH_01,"Lowman, CO",16046,24939,44.48561412,-116.37225348000001,-5.556e-05,5.556e-05,23.8403545,12494.9832,1699.91877,44.13255187,-115.81404688,-127.80531173,Left,21-Feb-2020 02:03:06 UTC,11-Mar-2020 17:55:49 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=lowman_23205_20011-003_20016-004_0019d_s01_L090_01,1,"POLYGON ((-115.13277131 44.43918378, -114.98943888 44.30239606, -116.21073102 43.62839576, -116.3683188 43.77857199, -115.13277131 44.43918378))"
786,grmesa_07805_17002-000_17018-000_0019d_s01_L090HH_01,"Grand Mesa, CO",7513,17786,39.29908812,-108.54840540000001,-5.556e-05,5.556e-05,23.8403545,12495.2114,2611.77358,38.964454559,-108.01156151,77.86769479,Left,6-Feb-2017 17:43:14 UTC,25-Feb-2017 19:59:09 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_07805_17002-000_17018-000_0019d_s01_L090_01,1,"POLYGON ((-108.54972047 39.10812258, -107.61961853 39.26861298, -107.56672537 39.09636322, -108.48859193 38.92046166, -108.54972047 39.10812258))"
